ElapsedSeconds,CPU Usage (%),Memory Usage (MB),Network Received (MB),Network Sent (MB),Network Receive Traffic (Mbps),Network Send Traffic (Mbps)
9.5367431640625e-07,2.3,1185.19140625,6498.115409851074,6401.892547607422,54510142912.0,53702967040.0
0.10069990158081055,0.0,1185.19140625,6498.115409851074,6401.892547607422,0.0,0.0
0.2017662525177002,4.8,1185.19140625,6498.115409851074,6401.892547607422,0.0,0.0
0.30295300483703613,0.0,1185.19140625,6498.115409851074,6401.892547607422,0.0,0.0
0.40441060066223145,0.0,1185.19140625,6498.115409851074,6401.892547607422,0.0,0.0
0.5061779022216797,0.0,1185.19140625,6498.115409851074,6401.892547607422,0.0,0.0
0.6078259944915771,4.8,1185.19140625,6498.115524291992,6401.892547607422,0.001506232625861622,0.0
0.7095947265625,0.0,1185.19140625,6498.115524291992,6401.892547607422,0.0,0.0
0.8113327026367188,0.0,1185.19140625,6498.115524291992,6401.892547607422,0.0,0.0
0.9130980968475342,0.0,1185.19140625,6498.115524291992,6401.892547607422,0.0,0.0
1.01487398147583,2.4,1185.21875,6498.115524291992,6401.892547607422,0.0,0.0
1.1166801452636719,0.0,1185.21875,6498.115524291992,6401.892649650574,0.0,0.0007310465922638873
1.2185866832733154,0.0,1185.21875,6498.115524291992,6401.892649650574,0.0,0.0
1.320288896560669,0.0,1185.21875,6498.115524291992,6401.892649650574,0.0,0.0
1.4222960472106934,2.4,1185.21875,6498.115524291992,6401.892649650574,0.0,0.0
1.5241353511810303,2.4,1185.21875,6498.115524291992,6401.892649650574,0.0,0.0
1.626089096069336,0.0,1185.21875,6498.115524291992,6401.892649650574,0.0,0.0
1.7279353141784668,0.0,1185.21875,6498.115524291992,6401.892649650574,0.0,0.0
1.8298678398132324,4.9,1185.21875,6498.115524291992,6401.892649650574,0.0,0.0
1.9317128658294678,0.0,1185.21875,6498.115524291992,6401.892649650574,0.0,0.0
2.0336036682128906,0.0,1185.21875,6498.115524291992,6401.892649650574,0.0,0.0
2.1354305744171143,0.0,1185.21875,6498.115524291992,6401.892649650574,0.0,0.0
2.2373464107513428,0.0,1185.21875,6498.115524291992,6401.892649650574,0.0,0.0
2.3391005992889404,4.9,1185.21875,6498.115524291992,6401.892649650574,0.0,0.0
2.4404728412628174,4.9,1185.21875,6498.115524291992,6401.892649650574,0.0,0.0
2.54187273979187,0.0,1185.21875,6498.115524291992,6401.892649650574,0.0,0.0
2.642963409423828,0.0,1185.21875,6498.11563873291,6401.892649650574,0.00034640182322826294,0.0
2.744882583618164,4.8,1185.21875,6498.11563873291,6401.892649650574,0.0,0.0
2.8467252254486084,0.0,1185.21875,6498.11563873291,6401.892649650574,0.0,0.0
2.948563575744629,0.0,1185.21875,6498.11563873291,6401.892649650574,0.0,0.0
3.050520181655884,2.5,1185.22265625,6498.11563873291,6401.892649650574,0.0,0.0
3.1522231101989746,2.4,1185.22265625,6498.11563873291,6401.892649650574,0.0,0.0
3.2538716793060303,0.0,1185.22265625,6498.115968704224,6401.893109321594,0.0008112706240387135,0.0011301515629672252
3.355503797531128,10.5,1185.71484375,6498.266906738281,6402.0412492752075,0.3598578172819773,0.3531867941196261
3.456881046295166,2.4,1185.71484375,6498.34765625,6402.123644828796,0.18687252615832173,0.19068183714836878
3.5585813522338867,5.0,1185.9609375,6498.519106864929,6402.293293952942,0.38543587561166015,0.3813859678413954
3.6602718830108643,9.5,1185.9609375,6498.777744293213,6402.550089836121,0.5652857198595675,0.5612607836497128
3.7620179653167725,5.0,1186.453125,6499.089374542236,6402.855278968811,0.662687423391286,0.6489902717191982
3.8637053966522217,2.6,1187.43359375,6499.444459915161,6403.210812568665,0.7352224592122886,0.7361505360353287
3.9651167392730713,2.6,1187.66796875,6499.836151123047,6403.598908424377,0.7902742514613607,0.7830202866290199
4.0668723583221436,7.3,1187.9140625,6500.063967704773,6403.823393821716,0.4481411003910903,0.44158828221790053
4.167749643325806,2.5,1187.9140625,6500.2293882369995,6403.987748146057,0.3175248925836327,0.315478305380489
4.268601179122925,2.6,1188.65234375,6500.66300201416,6404.41507434845,0.8126573722209199,0.8008735123488513
4.369364023208618,9.3,1188.8984375,6500.956592559814,6404.70675945282,0.5375437598604115,0.5340550301065002
4.470200300216675,2.8,1189.390625,6501.833511352539,6405.57514667511,1.5693592838461476,1.5540909381585384
4.571166276931763,5.1,1190.1015625,6502.375917434692,6406.112296104431,0.9492651096776845,0.9400654393728719
4.6721580028533936,12.2,1190.83984375,6503.244717597961,6406.970839500427,1.4876212024309912,1.4700588387152347
4.772886276245117,12.5,1191.578125,6504.014390945435,6407.7064962387085,1.290076155895598,1.2330597390390778
4.873797416687012,12.8,1192.80859375,6504.97904586792,6408.685496330261,1.583414065069747,1.606960663897622
4.974529504776001,19.5,1194.28125,6506.156706809998,6409.849522590637,1.8939052482402206,1.8719780582399288
5.075317621231079,10.3,1195.51171875,6507.373197555542,6411.050621986389,1.917500871993677,1.8932401640874836
5.1760663986206055,15.0,1196.98828125,6508.714864730835,6412.369389533997,2.073647549267167,2.038254452004505
5.277102470397949,17.1,1198.95703125,6510.183386802673,6413.827570915222,2.226255154340616,2.2105788385278387
5.377803325653076,10.3,1200.1875,6511.30352973938,6414.93287563324,1.6663204195114572,1.6442471411999446
5.478516340255737,25.6,1209.96875,6511.548810958862,6415.175538063049,0.35817174468220664,0.35434765872870294
5.579334735870361,33.3,1199.140625,6511.5500564575195,6415.177081108093,0.0017858740745115276,0.0022125147416230105
5.68006706237793,27.5,1199.38671875,6511.550119400024,6415.177081108093,8.865036865457282e-05,0.0
5.78075385093689,25.6,1199.87890625,6511.550119400024,6415.177081108093,0.0,0.0
5.88150429725647,26.8,1200.3671875,6511.550119400024,6415.177081108093,0.0,0.0
5.982223272323608,27.5,1202.08203125,6511.550119400024,6415.177081108093,0.0,0.0
6.083141088485718,27.5,1213.40234375,6511.550119400024,6415.177081108093,0.0,0.0
6.183842897415161,25.0,1213.40234375,6511.550119400024,6415.177081108093,0.0,0.0
6.284570693969727,73.7,1268.171875,6511.550119400024,6415.177081108093,0.0,0.0
6.3854615688323975,97.6,1318.3671875,6511.550119400024,6415.177081108093,0.0,0.0
6.486306428909302,95.1,1260.6796875,6511.550119400024,6415.177081108093,0.0,0.0
6.587144613265991,100.0,1323.3203125,6511.550119400024,6415.177081108093,0.0,0.0
6.688008785247803,97.5,1323.3203125,6511.550119400024,6415.177081108093,0.0,0.0
6.789055585861206,97.6,1352.11328125,6511.550233840942,6415.177081108093,0.00013485341696960985,0.0
6.889913082122803,100.0,1315.8359375,6511.550233840942,6415.177081108093,0.0,0.0
6.990749835968018,97.6,1321.60546875,6511.550233840942,6415.177081108093,0.0,0.0
7.0915915966033936,97.5,1326.03515625,6511.550233840942,6415.177081108093,0.0,0.0
7.1924521923065186,100.0,1360.734375,6511.550233840942,6415.177081108093,0.0,0.0
7.293319463729858,97.6,1260.67578125,6511.550233840942,6415.177081108093,0.0,0.0
7.394169092178345,97.6,1313.7265625,6511.550233840942,6415.177081108093,0.0,0.0
7.495026588439941,97.4,1337.10546875,6511.550233840942,6415.177081108093,0.0,0.0
7.59595251083374,100.0,1371.55859375,6511.550233840942,6415.177081108093,0.0,0.0
7.696778297424316,94.7,1300.484375,6511.550233840942,6415.177081108093,0.0,0.0
7.797621250152588,97.6,1312.03515625,6511.550233840942,6415.177081108093,0.0,0.0
7.898473024368286,97.6,1339.59765625,6511.550233840942,6415.177081108093,0.0,0.0
7.999318361282349,100.0,1374.2890625,6511.550233840942,6415.177081108093,0.0,0.0
8.100134372711182,97.5,1374.2890625,6511.550233840942,6415.177081108093,0.0,0.0
8.200950384140015,100.0,1378.71875,6511.550233840942,6415.177081108093,0.0,0.0
8.301813840866089,95.0,1366.35546875,6511.550233840942,6415.177081108093,0.0,0.0
8.402675867080688,100.0,1392.109375,6511.550233840942,6415.177081108093,0.0,0.0
8.503538846969604,97.4,1392.109375,6511.550813674927,6415.177577018738,0.0005454989926521095,0.000466545191084041
8.605071544647217,97.6,1350.6875,6511.550928115845,6415.1776666641235,0.00010639392583778152,8.334190857292885e-05
8.706021785736084,97.6,1350.6875,6511.550928115845,6415.1776666641235,0.0,0.0
8.807507038116455,100.0,1379.640625,6511.550928115845,6415.1776666641235,0.0,0.0
8.90845274925232,94.9,1350.25390625,6511.550928115845,6415.1776666641235,0.0,0.0
9.009339332580566,100.0,1319.39453125,6511.550928115845,6415.1776666641235,0.0,0.0
9.110234498977661,97.4,1340.3125,6511.550928115845,6415.1776666641235,0.0,0.0
9.211240768432617,100.0,1388.30078125,6511.550928115845,6415.1776666641235,0.0,0.0
9.312077045440674,97.5,1388.30078125,6511.550928115845,6415.1776666641235,0.0,0.0
9.413737535476685,97.6,1344.796875,6511.550928115845,6415.1776666641235,0.0,0.0
9.514775276184082,100.0,1364.73046875,6511.550928115845,6415.1776666641235,0.0,0.0
9.615699768066406,100.0,1387.08203125,6511.550928115845,6415.1776666641235,0.0,0.0
9.716576337814331,95.1,1326.65625,6511.550928115845,6415.1776666641235,0.0,0.0
9.817852973937988,97.6,1345.11328125,6511.550928115845,6415.1776666641235,0.0,0.0
9.918827295303345,100.0,1384.23828125,6511.550928115845,6415.1776666641235,0.0,0.0
10.019686460494995,100.0,1384.23828125,6511.5520095825195,6415.1776666641235,0.000863473466215637,0.0
10.120379447937012,94.9,1384.9609375,6511.5520095825195,6415.1776666641235,0.0,0.0
10.221234321594238,100.0,1385.20703125,6511.5520095825195,6415.1776666641235,0.0,0.0
10.322045803070068,97.5,1385.9453125,6511.5520095825195,6415.1776666641235,0.0,0.0
10.422872304916382,97.5,1386.9296875,6511.552095413208,6415.1776666641235,6.587872207631432e-05,0.0
10.523732900619507,97.6,1386.9296875,6511.552593231201,6415.1776666641235,0.0003784345329667249,0.0
10.624633550643921,100.0,1386.9296875,6511.552707672119,6415.1776666641235,8.617025136782372e-05,0.0
10.725478887557983,97.6,1400.7109375,6511.553205490112,6415.1776666641235,0.0003713161889612614,0.0
10.826470375061035,100.0,1400.7109375,6511.553205490112,6415.1776666641235,0.0,0.0
10.927412033081055,97.5,1361.46875,6511.553205490112,6415.1776666641235,0.0,0.0
11.028263330459595,97.5,1361.95703125,6511.554420471191,6415.1776666641235,0.0008813580471883267,0.0
11.129066467285156,100.0,1383.12109375,6511.554733276367,6415.1776666641235,0.00022485636271525025,0.0
11.229905843734741,100.0,1383.12109375,6511.555620193481,6415.1776666641235,0.000631825147315999,0.0
11.330570220947266,95.0,1398.6640625,6511.555620193481,6415.1776666641235,0.0,0.0
11.431426525115967,97.5,1354.29296875,6511.555620193481,6415.1776666641235,0.0,0.0
11.532467603683472,100.0,1409.41796875,6511.55570602417,6415.1776666641235,5.954020695390337e-05,0.0
11.63333511352539,100.0,1409.41796875,6511.55570602417,6415.1776666641235,0.0,0.0
11.734220027923584,93.0,1360.8984375,6511.55570602417,6415.1776666641235,0.0,0.0
11.835153102874756,100.0,1365.14453125,6511.55570602417,6415.1776666641235,0.0,0.0
11.936067819595337,97.6,1369.58203125,6511.55570602417,6415.1776666641235,0.0,0.0
12.036914587020874,100.0,1369.58203125,6511.55570602417,6415.1776666641235,0.0,0.0
12.137614011764526,95.1,1389.046875,6511.55570602417,6415.1776666641235,0.0,0.0
12.23845648765564,100.0,1390.3046875,6511.55570602417,6415.1776666641235,0.0,0.0
12.339312076568604,97.5,1406.0546875,6511.556592941284,6415.1776666641235,0.0005750188397889696,0.0
12.440095663070679,100.0,1406.0546875,6511.556592941284,6415.1776666641235,0.0,0.0
12.54094910621643,97.5,1386.51171875,6511.556592941284,6415.1776666641235,0.0,0.0
12.641798496246338,95.2,1386.51171875,6511.556592941284,6415.1776666641235,0.0,0.0
12.74263334274292,97.5,1403.40625,6511.556707382202,6415.1776666641235,7.184757805743532e-05,0.0
12.843502044677734,100.0,1403.40625,6511.556707382202,6415.1776666641235,0.0,0.0
12.94434928894043,100.0,1424.078125,6511.556707382202,6415.1776666641235,0.0,0.0
13.045194625854492,97.6,1387.375,6511.556707382202,6415.1776666641235,0.0,0.0
13.146025896072388,100.0,1424.04296875,6511.557476043701,6415.1776666641235,0.0004677681331834826,0.0
13.246891975402832,97.6,1384.23828125,6511.557476043701,6415.1776666641235,0.0,0.0
13.348110437393188,100.0,1357.78515625,6511.557476043701,6415.1776666641235,0.0,0.0
13.448941230773926,97.6,1367.875,6511.557476043701,6415.1776666641235,0.0,0.0
13.549782991409302,100.0,1427.4296875,6511.557476043701,6415.1776666641235,0.0,0.0
13.650625467300415,97.4,1405.4609375,6511.557476043701,6415.1776666641235,0.0,0.0
13.751699447631836,97.5,1405.4609375,6511.557476043701,6415.1776666641235,0.0,0.0
13.852551937103271,97.5,1372.01953125,6511.557476043701,6415.1776666641235,0.0,0.0
13.95346450805664,97.6,1381.15625,6511.557476043701,6415.1776666641235,0.0,0.0
14.054291486740112,100.0,1381.15625,6511.557476043701,6415.1776666641235,0.0,0.0
14.15512990951538,97.6,1389.76953125,6511.557788848877,6415.1776666641235,0.0001767868908478053,0.0
14.25598692893982,59.0,1400.10546875,6511.557788848877,6415.1776666641235,0.0,0.0
14.356750726699829,80.0,1400.10546875,6511.558675765991,6415.1776666641235,0.0004942160694388192,0.0
14.457621574401855,100.0,1400.10546875,6511.558675765991,6415.1776666641235,0.0,0.0
14.558565616607666,97.6,1400.10546875,6511.558675765991,6415.1776666641235,0.0,0.0
14.659400939941406,100.0,1400.10546875,6511.558675765991,6415.1776666641235,0.0,0.0
14.760231733322144,97.5,1400.10546875,6511.558790206909,6415.1776666641235,6.202662399148788e-05,0.0
14.861054420471191,97.6,1400.10546875,6511.558790206909,6415.1776666641235,0.0,0.0
14.96207070350647,97.5,1400.3515625,6511.558790206909,6415.1776666641235,0.0,0.0
15.062978982925415,100.0,1400.3515625,6511.558790206909,6415.1776666641235,0.0,0.0
15.163825511932373,97.5,1400.3515625,6511.559186935425,6415.1776666641235,0.00020930260127977095,0.0
15.264721155166626,100.0,1400.3515625,6511.559186935425,6415.1776666641235,0.0,0.0
15.37062931060791,97.7,1400.3515625,6511.559186935425,6415.1776666641235,0.0,0.0
15.471524477005005,97.5,1400.3515625,6511.559186935425,6415.1776666641235,0.0,0.0
15.572359323501587,100.0,1400.3515625,6511.559186935425,6415.1776666641235,0.0,0.0
15.673187732696533,97.6,1400.3515625,6511.559186935425,6415.1776666641235,0.0,0.0
15.774043560028076,100.0,1400.3515625,6511.559186935425,6415.1776666641235,0.0,0.0
15.875364303588867,97.4,1400.3515625,6511.559186935425,6415.1776666641235,0.0,0.0
15.976276397705078,97.6,1400.33984375,6511.559186935425,6415.1776666641235,0.0,0.0
16.07706618309021,100.0,1400.33984375,6511.559186935425,6415.1776666641235,0.0,0.0
16.177989959716797,97.6,1400.33984375,6511.559186935425,6415.1776666641235,0.0,0.0
16.27888536453247,100.0,1400.33984375,6511.559186935425,6415.1776666641235,0.0,0.0
16.379873991012573,95.0,1400.33984375,6511.559186935425,6415.1776666641235,0.0,0.0
16.480690717697144,100.0,1400.33984375,6511.559186935425,6415.1776666641235,0.0,0.0
16.581575870513916,97.6,1400.33984375,6511.559301376343,6415.1776666641235,5.521353042071416e-05,0.0
16.68239665031433,100.0,1400.33984375,6511.559301376343,6415.1776666641235,0.0,0.0
16.783218145370483,97.4,1400.33984375,6511.559301376343,6415.1776666641235,0.0,0.0
16.884494066238403,70.0,1400.33984375,6511.559301376343,6415.1776666641235,0.0,0.0
16.985337495803833,100.0,1400.34375,6511.559301376343,6415.1776666641235,0.0,0.0
17.086171627044678,97.6,1400.34375,6511.559301376343,6415.1776666641235,0.0,0.0
17.187055587768555,100.0,1400.34375,6511.559301376343,6415.1776666641235,0.0,0.0
17.287954568862915,97.6,1400.34375,6511.559301376343,6415.1776666641235,0.0,0.0
17.388803243637085,97.6,1400.34375,6511.559301376343,6415.1776666641235,0.0,0.0
17.489660024642944,100.0,1400.34375,6511.559301376343,6415.1776666641235,0.0,0.0
17.590529918670654,97.6,1400.34375,6511.559301376343,6415.1776666641235,0.0,0.0
17.691331148147583,97.6,1400.34375,6511.559301376343,6415.1776666641235,0.0,0.0
17.7921462059021,100.0,1400.34375,6511.559301376343,6415.1776666641235,0.0,0.0
17.89298439025879,97.5,1400.34375,6511.559301376343,6415.1776666641235,0.0,0.0
17.993873357772827,100.0,1400.58984375,6511.559301376343,6415.1776666641235,0.0,0.0
18.094710111618042,97.6,1400.58984375,6511.559301376343,6415.1776666641235,0.0,0.0
18.19553303718567,100.0,1400.58984375,6511.559301376343,6415.1776666641235,0.0,0.0
18.296347618103027,97.6,1400.58984375,6511.559301376343,6415.1776666641235,0.0,0.0
18.397526264190674,100.0,1400.58984375,6511.559301376343,6415.1776666641235,0.0,0.0
18.498368501663208,97.4,1400.58984375,6511.559301376343,6415.177796363831,0.0,5.609130643908994e-05
18.59922456741333,97.4,1400.58984375,6511.559404373169,6415.177886009216,4.4301557110001254e-05,3.8558762669815905e-05
18.70007061958313,100.0,1400.58984375,6511.559518814087,6415.177886009216,4.895849659472619e-05,0.0
18.800904512405396,97.6,1400.58984375,6511.559518814087,6415.177886009216,0.0,0.0
18.90175986289978,100.0,1400.58984375,6511.559518814087,6415.177886009216,0.0,0.0
19.00260305404663,97.6,1400.59375,6511.559518814087,6415.177886009216,0.0,0.0
19.103455781936646,100.0,1400.59375,6511.5606327056885,6415.177886009216,0.00046646705780458634,0.0
19.204399824142456,97.6,1400.59375,6511.5606327056885,6415.177886009216,0.0,0.0
19.305238246917725,97.6,1400.59375,6511.5606327056885,6415.177886009216,0.0,0.0
19.405887126922607,25.0,1406.01171875,6511.5606327056885,6415.177886009216,0.0,0.0
19.50672721862793,10.3,1412.6484375,6511.584554672241,6415.197641372681,0.009810755555094908,0.008101969435647864
19.607621669769287,2.4,1412.6484375,6511.58996963501,6415.208420753479,0.002209329763600402,0.004398037040855115
19.708532571792603,0.0,1412.6484375,6511.630958557129,6415.251378059387,0.01663804120162862,0.01743703880609957
19.80940294265747,0.0,1412.6484375,6511.6467628479,6415.267628669739,0.006382540985100159,0.006562786530660555
19.910303831100464,4.9,1412.6484375,6511.693164825439,6415.316632270813,0.018644407612336395,0.019689745165083306
20.01213240623474,4.8,1412.6484375,6511.757478713989,6415.336653709412,0.025709959236435122,0.008003720220198093
20.114885568618774,2.4,1412.6484375,6511.779781341553,6415.405814170837,0.008870098708697954,0.027506181405745986
20.215752840042114,0.0,1412.8671875,6511.831865310669,6415.4598569869995,0.020611240957812357,0.02138641744968892
20.316660165786743,2.4,1412.8671875,6511.852895736694,6415.481524467468,0.008281056375911967,0.008531906442078718
20.41844415664673,2.4,1412.8671875,6511.906757354736,6415.538338661194,0.0211031232855061,0.022259950186103265
20.520282983779907,2.5,1413.109375,6511.981618881226,6415.602028846741,0.02918537782288149,0.024830139271361275
20.622254371643066,4.8,1413.109375,6511.991970062256,6415.628981590271,0.004015538105089803,0.010455789379587986
20.72405195236206,2.4,1413.109375,6512.043895721436,6415.685312271118,0.020044597185549587,0.02174504521669956
20.824920415878296,2.5,1413.109375,6512.171627044678,6415.79211139679,0.04906864302628372,0.0410274319569379
20.9257493019104,0.0,1413.109375,6512.230251312256,6415.852087974548,0.022412298544653955,0.022929292287111
21.02662205696106,0.0,1413.1015625,6512.286979675293,6415.908404350281,0.02158344326860773,0.021426694437122987
21.127527475357056,7.3,1413.3203125,6512.340908050537,6415.966068267822,0.020420136831266096,0.021834610835087084
21.22839903831482,2.4,1413.3203125,6512.438137054443,6416.064622879028,0.03664110655947736,0.037140666530028926
21.329309225082397,2.5,1413.3203125,6512.502704620361,6416.143483161926,0.02421740535020794,0.02957818542204367
21.430461645126343,2.5,1413.3203125,6512.61311340332,6416.25758934021,0.04121564333509101,0.042595882505271604
21.5320782661438,4.8,1413.3203125,6512.749050140381,6416.397368431091,0.05050575625086353,0.05193333932883974
21.63288426399231,2.5,1413.5390625,6512.89927482605,6416.551399230957,0.055554195672000185,0.05696172474684023
21.733697652816772,2.5,1413.5390625,6513.019702911377,6416.691802024841,0.04432861347421588,0.05168114367914034
21.834426164627075,0.0,1413.7578125,6513.197723388672,6416.878878593445,0.06522561241689949,0.06854370879930503
21.935107707977295,9.3,1413.7578125,6513.349758148193,6417.036277770996,0.05544892199136741,0.05740539035293711
22.035979986190796,2.5,1413.7578125,6513.574617385864,6417.2492027282715,0.08163348770939531,0.07730083523721605
22.13685393333435,2.5,1413.9765625,6513.72950553894,6417.4314222335815,0.05597476625815796,0.06585199716592678
22.237662315368652,4.9,1413.9765625,6513.910459518433,6417.635646820068,0.06509820211349411,0.07346980400747427
22.3384370803833,9.8,1414.44140625,6514.192914962769,6417.9131536483765,0.10115495307734963,0.09938271950164342
22.43953800201416,2.6,1414.65625,6514.477367401123,6418.190577507019,0.101411156799738,0.0989053726926737
22.540411472320557,2.5,1414.875,6514.711309432983,6418.440754890442,0.08303026132335889,0.08879248144340839
22.64131999015808,0.0,1415.3359375,6514.927099227905,6418.685489654541,0.07624636550013032,0.08647367351567999
22.742167711257935,2.6,1415.3359375,6515.211353302002,6418.9785442352295,0.0999919014601117,0.10308765089034404
22.84305167198181,7.1,1415.3359375,6515.474529266357,6419.268126487732,0.0921684083666519,0.10141631045124468
22.943928956985474,2.6,1415.5625,6515.775905609131,6419.561564445496,0.10508273219933621,0.10231480695875575
23.044853448867798,2.5,1415.5625,6516.07790184021,6419.855631828308,0.10483771806114522,0.102085225567602
